"Year","Gender","Age at diagnosis","Geography type","Geography code","Geography name ","NDRS main","Count","Type of rate","Rate","95% lower confidence interval","95% upper confidence interval","Flag"
2022,"Males","80 and over","Local Authority Unitary Authories (LAUA)","E07000203","Mid Suffolk","Prostate","29","Age-specific","959.9","642.8","1378.7",NA
2022,"Males","00 to 24","Local Authority Unitary Authories (LAUA)","E07000099","North Hertfordshire","Prostate","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Males","25 to 49","Local Authority Unitary Authories (LAUA)","E07000099","North Hertfordshire","Prostate","3","Age-specific","14","2.9","41",NA
2022,"Males","50 to 59","Local Authority Unitary Authories (LAUA)","E07000099","North Hertfordshire","Prostate","18","Age-specific","196.3","116.3","310.3",NA
2022,"Males","60 to 69","Local Authority Unitary Authories (LAUA)","E07000099","North Hertfordshire","Prostate","44","Age-specific","610.8","443.7","820",NA
2022,"Males","70 to 79","Local Authority Unitary Authories (LAUA)","E07000099","North Hertfordshire","Prostate","67","Age-specific","1201.6","931.2","1526",NA
2022,"Males","80 and over","Local Authority Unitary Authories (LAUA)","E07000099","North Hertfordshire","Prostate","28","Age-specific","890","591.3","1286.4",NA
2022,"Males","00 to 24","Local Authority Unitary Authories (LAUA)","E07000147","North Norfolk","Prostate","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Males","25 to 49","Local Authority Unitary Authories (LAUA)","E07000147","North Norfolk","Prostate","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Males","50 to 59","Local Authority Unitary Authories (LAUA)","E07000147","North Norfolk","Prostate","6","Age-specific","82.4","30.2","179.3",NA
2022,"Males","60 to 69","Local Authority Unitary Authories (LAUA)","E07000147","North Norfolk","Prostate","53","Age-specific","640.4","479.7","837.7",NA
2022,"Males","70 to 79","Local Authority Unitary Authories (LAUA)","E07000147","North Norfolk","Prostate","64","Age-specific","787.3","606.3","1005.4",NA
2022,"Males","80 and over","Local Authority Unitary Authories (LAUA)","E07000147","North Norfolk","Prostate","25","Age-specific","593.5","384","876.2",NA
2022,"Males","00 to 24","Local Authority Unitary Authories (LAUA)","E07000148","Norwich","Prostate","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Males","25 to 49","Local Authority Unitary Authories (LAUA)","E07000148","Norwich","Prostate","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Males","50 to 59","Local Authority Unitary Authories (LAUA)","E07000148","Norwich","Prostate","6","Age-specific","73.8","27.1","160.6",NA
